	2	0	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	1	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	2	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	3	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	4	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	5	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	6	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	7	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	8	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	2	9	0	13	5000	5000	5000	4	3000	3	500	500	3	100
end

4
//======================================================================================================================
//	-- [] Category 3 (Bows / CrossBows)
//======================================================================================================================
//	
// [0]			: Item Type [0 ~ 15]
// [1]			: Item Index [0 ~ 512]
// [2]			: Min Level [0 ~ 15]
// [3]			: Max Level [0 ~ 15]
// [4]			: Rate Option Skill [0 ~ 10000]
// [5]			: Rate Option Luck [0 ~ 10000]
// [6]			: Rate Option Add Life [0 ~ 10000]
// [7]			: Max Option Add Life [1 ~ 7]
// [8]			: Rate Option Excellent [0 ~ 10000]
// [9]			: Max Option Excellent [1 ~ 6]
// [10]			: Rate Option Ancient [0 ~ 10000]
// [11]			: Rate Option Socket [0 ~ 10000]
// [12]			: Max Slot Socket [1 ~ 5]
// [13]			: Glamber Sort Rate [0 ~ 1000]
//	
//======================================================================================================================
//	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]
//======================================================================================================================
	4	1	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	2	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	3	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	4	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	5	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	6	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	7	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	8	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	9	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	10	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	11	0	13	5000	5000	5000	4	3000	3	500	500	3	100
	4	12	0	13	5000	5000	5000	4	3000	3	500	500	3	100
end

5
//======================================================================================================================
//	-- [] Category 4 (Staffs)
//======================================================================================================================
//	
// [0]			: Item Type [0 ~ 15]
// [1]			: Item Index [0 ~ 512]
// [2]			: Min Level [0 ~ 15]
// [3]			: Max Level [0 ~ 15]
// [4]			: Rate Option Skill [0 ~ 10000]
// [5]			: Rate Option Luck [0 ~ 10000]
// [6]			: Rate Option Add Life [0 ~ 10000]
// [7]			: Max Option Add Life [1 ~ 7]
// [8]			: Rate Option Excellent [0 ~ 10000]
// [9]			: Max Option Excellent [1 ~ 6]
// [10]			: Rate Option Ancient [0 ~ 10000]
// [11]			: Rate Option Socket [0 ~ 10000]
// [12]			: Max Slot Socket [1 ~ 5]
// [13]			: Glamber Sort Rate [0 ~ 1000]
//	
//======================================================================================================================
//	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]
//======================================================================================================================
	5	1	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	2	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	3	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	4	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	5	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	6	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	7	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	8	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	9	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	10	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	11	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	12	0	13	0	5000	5000	4	3000	3	500	500	3	100
end

6
//======================================================================================================================
//	-- [] Category 5 (Sticks)
//======================================================================================================================
//	
// [0]			: Item Type [0 ~ 15]
// [1]			: Item Index [0 ~ 512]
// [2]			: Min Level [0 ~ 15]
// [3]			: Max Level [0 ~ 15]
// [4]			: Rate Option Skill [0 ~ 10000]
// [5]			: Rate Option Luck [0 ~ 10000]
// [6]			: Rate Option Add Life [0 ~ 10000]
// [7]			: Max Option Add Life [1 ~ 7]
// [8]			: Rate Option Excellent [0 ~ 10000]
// [9]			: Max Option Excellent [1 ~ 6]
// [10]			: Rate Option Ancient [0 ~ 10000]
// [11]			: Rate Option Socket [0 ~ 10000]
// [12]			: Max Slot Socket [1 ~ 5]
// [13]			: Glamber Sort Rate [0 ~ 1000]
//	
//======================================================================================================================
//	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]
//======================================================================================================================
	5	13	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	14	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	15	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	16	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	17	0	13	0	5000	5000	4	3000	3	500	500	3	100
	5	18	0	13	0	5000	5000	4	3000	3	500	500	3	100
end
